"ID";"Image";"Name";"Reference";"Category";"Base price";"Final price";"Quantity";"Status";
"564";"http://makersupplies.dk/img/p/4/0/8/7/4087.jpg";"Mint - ABS 1.75 - Devil Design";"564";"ABS - 1.75mm";"124.000000";"155";"1";"1";
"1039";"http://makersupplies.dk/img/p/6/5/1/3/6513.jpg";"MOD1.25 Helical Rack";"1039";"Rack and Pinon";"358.400000";"448";"28";"1";
"505";"http://makersupplies.dk/img/p/3/9/6/6/3966.jpg";"Violet - PLA 1.75 - Devil Design";"505";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"851";"http://makersupplies.dk/img/p/5/2/7/2/5272.jpg";"Anet ET5 - Kit";"851";"Anet";"2798.400000";"3498";"2";"1";
"1304";"http://makersupplies.dk/img/p/7/6/0/9/7609.jpg";"5mW Laser Cross";"";"Components";"60.000000";"75";"24";"1";
"286";"http://makersupplies.dk/img/p/2/3/7/1/2371.jpg";"C-Beam® Motor Stand Off Plate";"286";"C-Beam Plates";"75.000000";"93.75";"73";"1";
"1108";"http://makersupplies.dk/img/p/6/7/3/2/6732.jpg";"Piranha CNC 1010 - Black";"";"Piranha CNC";"11351.700000";"14189.63";"8";"1";
"201";"http://makersupplies.dk/img/p/8/8/8/888.jpg";"Stepper Driver 6,0A - PoStep60-256";"201";"Stepper Drivers";"447.200000";"559";"2";"1";
"572";"http://makersupplies.dk/img/p/4/1/0/3/4103.jpg";"Blue Transparent - ABS 1.75 - Devil Design";"572";"ABS - 1.75mm";"124.000000";"155";"2";"1";
"1048";"http://makersupplies.dk/img/p/6/5/3/3/6533.jpg";"Pressure Regulator with Gauge";"1048";"Cooling and Pneumatics";"156.000000";"195";"11";"1";
"1389";"http://makersupplies.dk/img/p/8/0/2/8/8028.jpg";"All Metal MK10 Hotend Kit";"";"Hotends";"148.000000";"185";"10";"1";
"513";"http://makersupplies.dk/img/p/3/9/8/3/3983.jpg";"Brown - PLA 1.75 - Devil Design";"513";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"859";"http://makersupplies.dk/img/p/5/3/0/6/5306.jpg";"Acrylic Top Panel Kit for V-King CoreXY 3D Printer";"859";"3D Printer Kits";"336.000000";"420";"2";"1";
"1312";"http://makersupplies.dk/img/p/7/6/6/3/7663.jpg";"DIKD-1.5 triple to triple DIN rail terminal block";"900";"DIN rail terminals";"25.000000";"31.25";"50";"1";
"299";"http://makersupplies.dk/img/p/2/4/2/3/2423.jpg";"T-Slot 4 Way Intersection";"299";"Fastening";"75.000000";"93.75";"9";"1";
"786";"http://makersupplies.dk/img/p/5/0/4/4/5044.jpg";"Raise3D Pro2";"786";"Raise3D";"25999.200000";"32499";"0";"0";
"1117";"http://makersupplies.dk/img/p/6/8/6/8/6868.jpg";"White - Nylon PA12 - 2.85mm";"1117";"Speciality Filaments";"244.000000";"305";"3";"1";
"210";"http://makersupplies.dk/img/p/8/1/4/4/8144.jpg";"NEMA 23 - 2.0Nm - 8mm shaft";"210";"Hybrid Stepper Motor";"308.000000";"385";"93";"1";
"581";"http://makersupplies.dk/img/p/4/1/2/2/4122.jpg";"Super Blue - TPU 1.75 - Devil Design";"581";"TPU - 1.75mm - Flexible Filament";"222.000000";"277.5";"8";"1";
"1056";"http://makersupplies.dk/img/p/6/5/5/3/6553.jpg";"Bright Green - MATT PLA 1.75mm - Devil Design";"1056";"MATT PLA - 1.75mm";"140.000000";"175";"9";"1";
"1397";"http://makersupplies.dk/img/p/8/0/5/7/8057.jpg";"Dark Orange - PLA 1.75 - Devil Design";"504";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"524";"http://makersupplies.dk/img/p/4/0/0/7/4007.jpg";"Pink - PETG 1.75 - Devil Design";"524";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"867";"http://makersupplies.dk/img/p/5/3/2/7/5327.jpg";"Flexible Coupler -D20x5mmx10mm";"867";"Couplers";"26.200000";"32.75";"63";"1";
"1321";"http://makersupplies.dk/img/p/7/6/6/4/7664.jpg";"DIN rail";"";"DIN rail terminals";"20.000000";"25";"24";"1";
"307";"http://makersupplies.dk/img/p/2/4/1/2/2412.jpg";"Gift Certificate - DKK 1000";"307";"Gift Certificates";"800.000000";"1000";"995";"1";
"806";"http://makersupplies.dk/img/p/8/1/9/8/8198.jpg";"NEMA23 - 100W - Integrated Servo Motor";"806";"Servo Motors";"1080.000000";"1350";"13";"1";
"1126";"http://makersupplies.dk/img/p/6/8/7/8/6878.jpg";"Carbon Fiber - PETG 2.85";"1126";"Speciality Filaments";"243.200000";"304";"1";"1";
"221";"http://makersupplies.dk/img/p/1/0/1/8/1018.jpg";"Stainless OX Complete Plate Bundle (Set of 12 Plates) + Bonus";"221";"Machine Plates";"1452.000000";"1687.95";"15";"1";
"589";"http://makersupplies.dk/img/p/4/1/3/3/4133.jpg";"Bright Green - PLA 2.85 - Devil Design";"589";"PLA - 2.85mm";"124.000000";"155";"3";"1";
"1065";"http://makersupplies.dk/img/p/6/5/6/8/6568.jpg";"OpenBuilds C-Beam Machine - Mechanical Kit Black";"1065";"LEAD C-Beam CNC";"67.000000";"83.75";"35";"0";
"532";"http://makersupplies.dk/img/p/4/0/2/2/4022.jpg";"Galaxy Violet - PETG 1.75 - Devil Design";"532";"PETG - 1.75mm";"124.000000";"155";"7";"1";
"875";"http://makersupplies.dk/img/p/5/3/5/1/5351.jpg";"WorkBee Laser Upgrade with PLH3D-6W-XF Laser Head";"875";"Laser Modules";"6391.200000";"7989";"2";"1";
"1331";"http://makersupplies.dk/img/p/7/7/2/3/7723.jpg";"2positionsMetal Key Switch";"";"Switches";"100.000000";"125";"5";"1";
"318";"http://makersupplies.dk/img/p/2/4/5/7/2457.jpg";"Natural Nylon - Polyamide - 6mm sheet 330x500mm";"318";"Plastic ";"145.000000";"181.25";"8";"1";
"814";"http://makersupplies.dk/img/p/5/1/6/1/5161.jpg";"Prusa Laser Upgrade Kit with PLH3D-2W";"814";"Laser Modules";"2199.200000";"2749";"2";"1";
"1269";"http://makersupplies.dk/img/p/7/4/9/7/7497.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 1000 ML - CHROMATIC SILVER";"";"Standard Resin";"400.000000";"500";"2";"1";
"248";"http://makersupplies.dk/img/p/1/7/0/4/1704.jpg";"500x750mm Silver Xtreme Stainless OX Complete Mechanical Kit - all parts needed";"248";"Stainless OX ";"5047.600000";"6309.5";"4";"1";
"597";"http://makersupplies.dk/img/p/4/1/4/1/4141.jpg";"Natural - ASA 1.75 - Devil Design";"597";"ASA - 1.75mm";"144.000000";"180";"5";"1";
"1075";"http://makersupplies.dk/img/p/6/6/0/0/6600.jpg";"WhamBam Flexible Build System - 255x245mm";"1075";"WhamBam for Filament";"471.200000";"589";"11";"1";
"540";"http://makersupplies.dk/img/p/4/0/3/8/4038.jpg";"Transparent - PETG 1.75 - Devil Design";"540";"PETG - 1.75mm";"124.000000";"155";"5";"1";
"1014";"http://makersupplies.dk/img/p/6/4/3/4/6434.jpg";"Vivedino Formbot Troodon - 300x300x400mm - Core XY Fully Enclosed";"1014";"Formbot";"11196.000000";"13995";"0";"0";
"1346";"http://makersupplies.dk/img/p/7/7/8/2/7782.jpg";"White - PLA 1.75 - Devil Design 2kg";"507";"PLA - 1.75mm";"220.000000";"275";"34";"1";
"328";"http://makersupplies.dk/img/p/2/4/7/7/2477.jpg";"Opaque white Acrylic - 3mm Sheet 378x510mm";"328";"Plastic ";"135.000000";"168.75";"42";"1";
"824";"http://makersupplies.dk/img/p/5/1/8/5/5185.jpg";"Silicone heatbed - 300x300mm  - 220V - 500W";"824";"Heatbed";"439.200000";"549";"0";"1";
"1278";"http://makersupplies.dk/img/p/7/5/1/2/7512.jpg";"PRIMACREATOR RESIN CLEANER - 500 ML";"";"Accessories";"111.960000";"139.95";"1";"1";
"169";"http://makersupplies.dk/img/p/7/6/8/768.jpg";"Makerlink - Quad Tee Nut (2 or 10 Pack)";"169";"Makerlink";"19.800000";"24.75";"32";"1";
"483";"http://makersupplies.dk/img/p/3/9/5/9/3959.jpg";"Super Blue - PLA 1.75 - Devil Design ";"483";"PLA - 1.75mm";"124.000000";"155";"6";"1";
"606";"http://makersupplies.dk/img/p/4/1/5/9/4159.jpg";"Black - ASA 1.75 - Devil Design";"606";"ASA - 1.75mm";"144.000000";"180";"0";"1";
"950";"http://makersupplies.dk/img/p/6/0/9/7/6097.jpg";"SKx - Shaft Support Stand Off";"950";"Shaft Guides & LMUU";"26.000000";"32.5";"58";"1";
"74";"http://makersupplies.dk/img/p/8/1/2/1/8121.jpg";"GT2 pulley 14teeth - 5mm bore";"74";"GT2 Belts and Pulleys";"22.000000";"27.5";"46";"1";
"416";"http://makersupplies.dk/img/p/3/6/9/5/3695.jpg";"Worm Gear 1:20 - China";"416";"Gear";"215.200000";"269";"3";"1";
"891";"http://makersupplies.dk/img/p/5/4/1/4/5414.jpg";"HGH20 Rail - GD20";"891";"Sair Linear Guides";"110.000000";"137.5";"111";"1";
"1215";"http://makersupplies.dk/img/p/7/4/1/9/7419.jpg";"Anycubic Photon Mono X";"";"Anycubic";"4156.000000";"5195";"0";"1";
"677";"http://makersupplies.dk/img/p/4/6/3/0/4630.jpg";"Original E3D Titan Extruder Hobb (Stainless Steel)";"677";"E3D Spare Parts";"189.000000";"236.25";"5";"1";
"1151";"http://makersupplies.dk/img/p/7/1/1/1/7111.jpg";"OpenBuilds Modular Table - 55 - Silver";"";"Tables";"3400.600000";"4250.75";"5";"1";
"177";"http://makersupplies.dk/img/p/8/0/2/802.jpg";"Idler Pulley Plate";"177";"Plates";"62.000000";"77.5";"50";"1";
"614";"http://makersupplies.dk/img/p/4/1/7/4/4174.jpg";"Start Pack - PLA 1.75 - 6x0.33kg - Devil Design";"614";"PLA - 1.75mm";"264.000000";"330";"7";"1";
"960";"http://makersupplies.dk/img/p/6/1/7/7/6177.jpg";"Complete Acrylic Panel Pack for V-King CoreXY 3D Printer";"960";"3D Printer Kits";"1056.000000";"1188";"2";"1";
"86";"http://makersupplies.dk/img/p/3/8/3/0/3830.jpg";"Flexible Coupler - D20x1/4"x8mm";"86";"Couplers";"26.200000";"32.75";"70";"1";
"426";"http://makersupplies.dk/img/p/3/7/3/4/3734.jpg";"40x40 End Cap w M8 Center hole";"426";"V-Slot Plates";"55.000000";"68.75";"80";"1";
"899";"http://makersupplies.dk/img/p/5/4/3/7/5437.jpg";"Two Flutes Straight End Mill - Nano Blue Coated Carbide";"899";"End Mill";"76.000000";"95";"102";"1";
"1225";"http://makersupplies.dk/img/p/7/4/4/2/7442.jpg";"CREALITY HALOT-SKY CL-89";"";"Creality";"5878.400000";"7348";"0";"1";
"356";"http://makersupplies.dk/img/p/8/0/6/7/8067.jpg";"Black Hex Head Screw  (10 Pack)";"356";"Screws and bolts";"12.000000";"15";"422";"1";
"685";"http://makersupplies.dk/img/p/4/6/5/1/4651.jpg";"Original Prusa i3 MK3S Multi Material 2S kit (MMU2S)";"685";"Prusa";"2600.000000";"3250";"2";"1";
"1159";"http://makersupplies.dk/img/p/7/2/0/7/7207.jpg";"OpenBuilds Modular Table - 1515 - Silver";"";"Tables";"4730.600000";"5913.25";"2";"1";
"622";"http://makersupplies.dk/img/p/4/1/9/6/4196.jpg";"Solid State Relay - 3-32V - 40A";"622";"Switches & Relays";"78.400000";"98";"26";"1";
"968";"http://makersupplies.dk/img/p/6/2/0/0/6200.jpg";"Bright Pink - SILK 1.75 - Devil Design";"968";"SILK - 1.75mm - High Gloss";"162.400000";"203";"7";"1";
"94";"http://makersupplies.dk/img/p/8/5/5/855.jpg";"Stainless OX Hepta Inner Plates (Set of 2 Plates)";"94";"Machine Plates";"288.000000";"360";"17";"1";
"438";"http://makersupplies.dk/img/p/3/7/7/5/3775.jpg";"AMB (Kress) 1050 FME-1 DI - Digital Speed Control";"438";"Spindles";"2079.990000";"2599.99";"2";"1";
"907";"http://makersupplies.dk/img/p/5/4/8/6/5486.jpg";"makerCARVER Complete Plate Bundle (Set of 11 Plates)";"907";"Machine Plates";"860.000000";"1075";"4";"1";
"1234";"http://makersupplies.dk/img/p/7/4/6/4/7464.jpg";"FLASHFORGE AD1 CHANNEL LETTER 3D PRINTER";"";"Flashforge";"31600.000000";"39500";"0";"0";
"26";"http://makersupplies.dk/img/p/1/3/2/132.jpg";"L Bracket - triple";"26";"Brackets";"15.000000";"18.75";"1703";"1";
"368";"http://makersupplies.dk/img/p/2/6/3/4/2634.jpg";"xPro 3 Axis Bundle 0.9Nm";"368";" Bundles - Controller, Steppers and Driver";"282.500000";"268.38";"0";"0";
"695";"http://makersupplies.dk/img/p/4/7/1/3/4713.jpg";"OpenBuilds Slot Cover / Panel Holder - 1m";"695";"V-Slot Profiles";"47.600000";"59.5";"117";"1";
"630";"http://makersupplies.dk/img/p/4/3/0/6/4306.jpg";"High Z modification for LEAD CNC - Silver Grey";"630";"LEAD C-Beam CNC";"1697.600000";"2122";"26";"1";
"978";"http://makersupplies.dk/img/p/6/2/2/0/6220.jpg";"SFU 1605 - Complete w Nut, Nut House, Coupler and BK/BF Mounting";"978";"Sair Ball Screws";"738.000000";"922.5";"23";"1";
"118";"http://makersupplies.dk/img/p/8/0/8/6/8086.jpg";"Set Screws (10 Pack)";"118";"Screws and bolts";"12.000000";"15";"1345";"1";
"449";"http://makersupplies.dk/img/p/3/8/4/0/3840.jpg";"Disk Ø8x2mm - Neodynium Magnet (10 pack)";"449";"Disk";"26.000000";"32.5";"53";"1";
"917";"http://makersupplies.dk/img/p/8/0/9/5/8095.jpg";"Flanged Bearing 688ZZ 8x16x5";"917";"Bearings";"18.000000";"22.5";"258";"1";
"1242";"http://makersupplies.dk/img/p/7/4/7/5/7475.jpg";"PRIMACREATOR VALUE TOUGH UV RESIN (ABS LIKE) - 500 ML - WHITE";"";"Tough Resin";"316.000000";"395";"2";"1";
"34";"http://makersupplies.dk/img/p/1/7/8/178.jpg";"Drop In Tee Nuts";"34";"V-Slot hardware";"1.600000";"2";"19512";"1";
"379";"http://makersupplies.dk/img/p/3/0/1/3/3013.jpg";"C-Beam® Linear Actuator Bundle";"379";"Linear Actuators";"771.200000";"964";"7";"1";
"705";"http://makersupplies.dk/img/p/4/7/4/4/4744.jpg";"Dark Orange - PETG 1.75 - Devil Design";"705";"PETG - 1.75mm";"124.000000";"155";"8";"1";
"1179";"http://makersupplies.dk/img/p/7/3/4/0/7340.jpg";"FORMBOT VORON 2.4 300X300X300MM";"";"Formbot";"6956.000000";"8695";"0";"1";
"641";"http://makersupplies.dk/img/p/4/5/4/1/4541.jpg";"uStepper Robot Arm Rev. 4";"641";"Robot Arm";"1350.000000";"1687.5";"0";"1";
"988";"http://makersupplies.dk/img/p/6/3/6/1/6361.jpg";"WhamBam Flexi Plate & PEX  Build Surface Combo";"988";"WhamBam Spare Parts";"220.000000";"275";"19";"1";
"129";"http://makersupplies.dk/img/p/5/9/1/591.jpg";"E-Stop with Enclosure";"129";"Switches";"79.000000";"98.75";"74";"1";
"457";"http://makersupplies.dk/img/p/3/8/5/1/3851.jpg";"Disk Ø15x3mm - Neodynium Magnet (2 pack)";"457";"Disk";"15.000000";"18.75";"47";"1";
"926";"http://makersupplies.dk/img/p/8/1/4/6/8146.jpg";"NEMA 23 - 2.2Nm - 8mm shaft";"926";"Hybrid Stepper Motor";"336.000000";"420";"75";"1";
"1255";"http://makersupplies.dk/img/p/7/4/8/4/7484.jpg";"PRIMACREATOR VALUE UV / DLP RESIN - 1000 ML - BLACK";"";"Standard Resin";"400.000000";"500";"3";"1";
"42";"http://makersupplies.dk/img/p/2/1/8/218.jpg";"90gr Joining Plate";"42";"Plates";"28.000000";"35";"383";"1";
"387";"http://makersupplies.dk/img/p/3/3/1/0/3310.jpg";"OpenBuilds ACRO 750x1000";"387";"ACRO Laser Cutter";"1677.400000";"2096.75";"3";"1";
"714";"http://makersupplies.dk/img/p/4/7/6/1/4761.jpg";"Purple - PLA 1.75 - Devil Design";"714";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"1188";"http://makersupplies.dk/img/p/7/3/6/9/7369.jpg";"M3 Nut Untreated Steel (200pack)";"";"On Sale";"24.000000";"30";"2";"1";
"651";"http://makersupplies.dk/img/p/4/5/6/9/4569.jpg";"Original E3D V6 Heat Break - 1.75mm";"651";"E3D Spare Parts";"87.000000";"108.75";"20";"1";
"996";"http://makersupplies.dk/img/p/6/3/7/8/6378.jpg";"Signal Cable - 1x1.3mm2 - by the meter";"996";"Cables";"15.800000";"19.75";"110";"1";
"138";"http://makersupplies.dk/img/p/6/3/5/635.jpg";"3.5mm Mini Jack - Male";"138";"Connectors";"14.400000";"18";"32";"1";
"465";"http://makersupplies.dk/img/p/3/8/7/1/3871.jpg";"Rod Ø6x10mm - Neodynium Magnet (2 pack)";"465";"Rod";"12.000000";"15";"30";"1";
"934";"http://makersupplies.dk/img/p/6/0/6/5/6065.jpg";"Glow In Dark Blue - PLA 1.75 - Devil Design";"934";"PLA - 1.75mm";"163.960000";"204.95";"6";"1";
"1405";"http://makersupplies.dk/img/p/8/1/0/7/8107.jpg";"Rod Ø5x10mm - Neodynium Magnet (10 pack)";"464";"Rod";"40.000000";"50";"10";"1";
"50";"http://makersupplies.dk/img/p/2/6/9/269.jpg";"8mm Metric Acme Lead Screw";"50";"ACME Lead Screw & Nuts";"70.000000";"87.5";"325";"1";
"396";"http://makersupplies.dk/img/p/3/6/0/2/3602.jpg";"LEAD CNC 1000x1000mm - Black";"396";"LEAD C-Beam CNC";"7719.000000";"9648.75";"1";"1";
"722";"http://makersupplies.dk/img/p/4/7/8/7/4787.jpg";"Mean Well - Power Supply - 24V 16A";"722";"Power Supplies";"919.200000";"1149";"13";"1";
"1196";"http://makersupplies.dk/img/p/7/3/8/2/7382.jpg";"1/4"  Brass Tube Connector";"";"Cooling and Pneumatics";"12.600000";"15.75";"54";"1";
"659";"http://makersupplies.dk/img/p/4/5/9/1/4591.jpg";"Original E3D V6 Heater Block for Sensor Cartridge";"659";"E3D Spare Parts";"119.200000";"149";"4";"1";
"1007";"http://makersupplies.dk/img/p/6/4/1/2/6412.jpg";"Creality Wifi Box CWB";"1007";"Creality";"239.200000";"299";"-3";"1";
"1134";"http://makersupplies.dk/img/p/6/9/0/3/6903.jpg";"T10 Drop In T-nut";"";"T10-Slot Accessories";"3.000000";"3.75";"1830";"1";
"155";"http://makersupplies.dk/img/p/7/7/0/9/7709.jpg";"Relay Module";"155";"Switches";"30.400000";"62";"85";"1";
"474";"http://makersupplies.dk/img/p/3/9/0/3/3903.jpg";"ER16 Collets for FME1050-P, -U & -W - Singles";"474";"Spindles";"229.990000";"287.49";"17";"1";
"942";"http://makersupplies.dk/img/p/6/0/7/8/6078.jpg";"LMKxLUU - Long Linear Bearing w Square Flange";"942";"Shaft Guides & LMUU";"31.160000";"38.95";"86";"1";
"1414";"http://makersupplies.dk/img/p/8/2/2/7/8227.jpg";"HDF Sheet - 330x500mm";"692";"Wood ";"16.000000";"20";"59";"1";
"66";"http://makersupplies.dk/img/p/3/1/0/310.jpg";"Smooth Idler Pulley Wheel Kit";"66";"V-Wheels";"38.800000";"48.5";"10";"1";
"406";"http://makersupplies.dk/img/p/3/6/6/6/3666.jpg";"Adapter Board LCD";"406";"Shields & Break out Boards";"100.000000";"125";"1";"1";
"730";"http://makersupplies.dk/img/p/4/8/2/9/4829.jpg";"12W Professional Engraving Laser Head - Opt Laser";"730";"Laser Modules";"7838.400000";"9798";"0";"1";
"883";"http://makersupplies.dk/img/p/5/3/8/6/5386.jpg";"MGN9 Rail -ST9";"883";"Sair Linear Guides";"112.000000";"140";"86";"1";
"1204";"http://makersupplies.dk/img/p/7/3/9/8/7398.jpg";"Race Green - PLA 1.75 - Devil Design";"536";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"669";"http://makersupplies.dk/img/p/4/6/1/7/4617.jpg";"Super Blue - PETG 2.85 - Devil Design";"669";"PETG - 2.85mm";"124.000000";"155";"0";"0";
"1142";"http://makersupplies.dk/img/p/6/9/2/9/6929.jpg";"T10 Panel Mounting Block";"";"T10-Slot Accessories";"8.200000";"10.25";"50";"1";
"331";"http://makersupplies.dk/img/p/8/1/7/1/8171.jpg";"NEMA 23 Integrated Closed Loop Stepper Motor – 8mm shaft";"331";"Closed Loop Stepper";"958.400000";"1198";"65";"1";
"827";"http://makersupplies.dk/img/p/5/1/9/1/5191.jpg";"Silicone heatbed with External PID - 408x408mm  - 220V - 650W";"827";"Heatbed";"759.200000";"949";"0";"0";
"1281";"http://makersupplies.dk/img/p/7/5/1/5/7515.jpg";"WANHAO RESIN FUNNEL";"";"Accessories";"39.200000";"49";"5";"1";
"259";"http://makersupplies.dk/img/p/2/2/5/0/2250.jpg";"Stainless OX 90gr Double Y Joining Plates (Set of 4 Plates)";"259";"Machine Plates";"340.000000";"425";"17";"1";
"738";"http://makersupplies.dk/img/p/4/8/6/9/4869.jpg";"X-Carve and Shapeoko PLH3D Mount";"738";"Laser Modules";"391.200000";"489";"2";"1";
"1086";"http://makersupplies.dk/img/p/6/6/4/5/6645.jpg";"WhamBam Resin Flexible Build System 140x84";"1086";"WhamBam for Resin";"271.200000";"339";"3";"1";
"551";"http://makersupplies.dk/img/p/4/0/6/1/4061.jpg";"Bright Orange  - ABS 1.75 - Devil Design";"551";"ABS - 1.75mm";"124.000000";"155";"2";"1";
"1361";"http://makersupplies.dk/img/p/8/1/8/8/8188.jpg";"NEMA 23 - 1Nm - CANopen Integrated Closed Loop – 8mm shaft";"331";"Closed Loop Stepper";"1972.000000";"2465";"11";"1";
"491";"http://makersupplies.dk/img/p/5/3/0/2/5302.jpg";"Bright Orange - PLA 1.75 - Devil Design ";"491";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"837";"http://makersupplies.dk/img/p/5/2/1/8/5218.jpg";"Dark Stone - PLA 1.75";"837";"Speciality Filaments";"267.200000";"334";"8";"1";
"1290";"http://makersupplies.dk/img/p/7/5/4/2/7542.jpg";"ER20 Collet";"";"Spindles";"78.400000";"98";"70";"1";
"271";"http://makersupplies.dk/img/p/8/1/8/1/8181.jpg";"Closed Loop Servo Driver and Motor Bundle";"271";"Closed Loop Stepper";"1142.000000";"1356.13";"9";"1";
"746";"http://makersupplies.dk/img/p/4/8/8/6/4886.jpg";"AMB (Kress) 1050 FME-U  - ER16";"746";"Spindles";"4124.990000";"5156.24";"1";"1";
"1094";"http://makersupplies.dk/img/p/6/6/8/8/6688.jpg";"BlackBox Controller Signal Cable for PLH3D-CNC";"1094";"Laser Modules";"79.000000";"98.75";"2";"1";
"188";"http://makersupplies.dk/img/p/8/6/0/860.jpg";"Custom cut V-Slot rail (per cut)";"188";"V-Slot ";"12.000000";"15";"7995";"1";
"559";"http://makersupplies.dk/img/p/4/0/7/7/4077.jpg";"Gray - ABS 1.75 - Devil Design 1kg";"559";"ABS - 1.75mm";"124.000000";"155";"8";"1";
"1034";"http://makersupplies.dk/img/p/6/4/9/3/6493.jpg";"GT5 pulley 18 - 15mm belt - 8mm bore";"1034";"GT2 Belts and Pulleys";"103.200000";"129";"0";"0";
"500";"http://makersupplies.dk/img/p/3/9/5/5/3955.jpg";"Blue - PLA 1.75 - Devil Design ";"500";"PLA - 1.75mm";"124.000000";"155";"8";"1";
"845";"http://makersupplies.dk/img/p/8/0/8/8/8088.jpg";"Self Tapping Screw";"845";"Screws and bolts";"2.800000";"3.5";"483";"1";
"1299";"http://makersupplies.dk/img/p/7/5/8/0/7580.jpg";"MOSAIC PALETTE 3 PRO";"";"Mosaic";"5116.000000";"6395";"0";"1";
"281";"http://makersupplies.dk/img/p/2/3/5/1/2351.jpg";"C-Beam® Gantry Plate - XLarge";"281";"C-Beam Plates";"108.000000";"135";"52";"1";
"754";"http://makersupplies.dk/img/p/4/9/1/6/4916.jpg";"SpiderSheet 130x160mm (SpiderMaker, P120, Printrbot)";"754";"Spider Print Bed";"78.400000";"98";"5";"1";
"1103";"http://makersupplies.dk/img/p/6/7/0/3/6703.jpg";"40x80 T10 - Slot Profile";"1103";"T10-Slot ";"86.400000";"108";"39";"1";
"196";"http://makersupplies.dk/img/p/8/8/2/882.jpg";"PoKeys 16 Output Board - PoExtBusOC16";"196";"Shields & Break out Boards";"108.000000";"135";"5";"1";
"567";"http://makersupplies.dk/img/p/4/0/9/3/4093.jpg";"Gold - ABS 1.75 - Devil Design";"567";"ABS - 1.75mm";"124.000000";"155";"1";"1";
"1042";"http://makersupplies.dk/img/p/6/5/2/2/6522.jpg";"CAM Switch - 2P";"1042";"Switches";"103.200000";"129";"23";"1";
"1384";"http://makersupplies.dk/img/p/8/0/1/5/8015.jpg";"PRIMACREATOR SUPER STRONG UV RESIN - 500 ML - BLACK";"";"Tough Resin";"400.000000";"500";"2";"1";
"508";"http://makersupplies.dk/img/p/3/9/7/2/3972.jpg";"Bright Green - PLA 1.75 - Devil Design";"508";"PLA - 1.75mm";"124.000000";"155";"7";"1";
"854";"http://makersupplies.dk/img/p/5/2/8/3/5283.jpg";"WhamBam Flexible Build System - 310x310mm";"854";"WhamBam for Filament";"671.000000";"838.75";"9";"1";
"1307";"http://makersupplies.dk/img/p/7/6/2/1/7621.jpg";"Galaxy Red - PLA 1.75 - Devil Design";"504";"PLA - 1.75mm";"124.000000";"155";"9";"1";
"289";"http://makersupplies.dk/img/p/8/1/0/5/8105.jpg";"Shim - 12 x 8 x 1mm - for ACME rod (2 pack)";"289";"Shims & Spacers";"12.000000";"15";"197";"1";
"771";"http://makersupplies.dk/img/p/4/9/9/2/4992.jpg";"CreatBot F430 - 420°C version";"771";"CreatBot";"23678.400000";"29598";"0";"1";
"1112";"http://makersupplies.dk/img/p/6/7/8/8/6788.jpg";"Piranha CNC 1010 - Silver";"";"Piranha CNC";"11270.900000";"14088.63";"3";"1";
"204";"http://makersupplies.dk/img/p/8/9/5/895.jpg";"PoKeys Adaptor Board 10-5";"204";"Shields & Break out Boards";"96.000000";"120";"5";"1";
"576";"http://makersupplies.dk/img/p/4/1/1/1/4111.jpg";"Transparent - ABS 1.75 - Devil Design";"576";"ABS - 1.75mm";"124.000000";"155";"0";"0";
"1051";"http://makersupplies.dk/img/p/6/5/4/4/6544.jpg";"Pneumatic Air Solenoid";"1051";"Cooling and Pneumatics";"180.000000";"225";"10";"1";
"1392";"http://makersupplies.dk/img/p/8/0/3/9/8039.jpg";"Shark CNC electronics and pneumatics package";"";"Shark CNC";"11399.920000";"14249.9";"0";"0";
"517";"http://makersupplies.dk/img/p/4/0/4/1/4041.jpg";"Bright Green Semi Transparent - PLA 1.75 - Devil Design";"517";"PLA - 1.75mm";"124.000000";"155";"0";"0";
"862";"http://makersupplies.dk/img/p/5/3/1/2/5312.jpg";"Carbide End Mill - Starter Set 4pcs";"862";"End Mill";"220.000000";"275";"13";"1";
"1316";"http://makersupplies.dk/img/p/7/6/5/9/7659.jpg";"Bridging rail for terminal blocks";"905";"DIN rail terminals";"20.000000";"25";"25";"1";
"302";"http://makersupplies.dk/img/p/2/4/3/4/2434.jpg";"Aluminum Sheet  - Alloy 5754";"302";"Aluminum ";"95.800000";"119.75";"58";"1";
"796";"http://makersupplies.dk/img/p/5/0/9/2/5092.jpg";"Zortrax M200 Plus";"796";"Zortrax";"13400.000000";"16750";"0";"1";
"1120";"http://makersupplies.dk/img/p/6/8/7/1/6871.jpg";"Mailbox Red - PETG - 2.85mm";"668";"PETG - 2.85mm";"124.000000";"155";"5";"1";
"214";"http://makersupplies.dk/img/p/8/2/0/9/8209.jpg";"Power Supply - 36V 10A";"214";"Power Supplies";"236.000000";"295";"24";"1";
"584";"http://makersupplies.dk/img/p/4/1/2/8/4128.jpg";"Black - TPU 1.75 - Devil Design";"584";"TPU - 1.75mm - Flexible Filament";"222.000000";"277.5";"5";"1";
